timestamp,close,high,low,open,volume,date
1656077400,17.125999450683594,17.139999389648438,16.309999465942383,16.5,472153000,2022-06-24
1656336600,16.868999481201172,17.329999923706055,16.625999450683594,17.312000274658203,427968000,2022-06-27
1656423000,15.982000350952148,17.20199966430664,15.944999694824219,16.899999618530273,461149000,2022-06-28
1656509400,15.541999816894531,15.819999694824219,15.170000076293945,15.814000129699707,482352000,2022-06-29
1656595800,15.159000396728516,15.567000389099121,14.862000465393066,15.361000061035156,686070000,2022-06-30
1656682200,14.52299976348877,15.062999725341797,14.392000198364258,14.89900016784668,577610000,2022-07-01
1657027800,14.96399974822998,14.970999717712402,14.055000305175781,14.175000190734863,651397000,2022-07-05
1657114200,15.130000114440918,15.319000244140625,14.788999557495117,15.010000228881836,529066000,2022-07-06
1657200600,15.857999801635742,15.944999694824219,15.388999938964844,15.456000328063965,492903000,2022-07-07
1657287000,15.838000297546387,16.03700065612793,15.388999938964844,15.430000305175781,467972000,2022-07-08
1657546200,15.152000427246094,15.527000427246094,15.038000106811523,15.526000022888184,437321000,2022-07-11
1657632600,15.081999778747559,15.430999755859375,14.876999855041504,15.267999649047852,458483000,2022-07-12
1657719000,15.163999557495117,15.375,14.46500015258789,14.59000015258789,521918000,2022-07-13
1657805400,15.371999740600586,15.472999572753906,14.727999687194824,15.107999801635742,456235000,2022-07-14
1657891800,15.76200008392334,15.781999588012695,15.444999694824219,15.659000396728516,385935000,2022-07-15
1658151000,16.10099983215332,16.89699935913086,16.00200080871582,16.302000045776367,670517000,2022-07-18
1658237400,16.992000579833984,17.110000610351562,16.172000885009766,16.486000061035156,702366000,2022-07-19
1658323800,17.80699920654297,17.933000564575195,16.801000595092773,16.94700050354004,760538000,2022-07-20
1658410200,18.049999237060547,18.143999099731445,17.545000076293945,17.885000228881836,557049000,2022-07-21
1658496600,17.319000244140625,17.966999053955078,17.136999130249023,17.89299964904785,536671000,2022-07-22
1658755800,17.02400016784668,17.124000549316406,16.64900016784668,17.018999099731445,480748000,2022-07-25
1658842200,16.533000946044922,16.91900062561035,16.47800064086914,16.888999938964844,397865000,2022-07-26
1658928600,17.790000915527344,17.93600082397461,16.913000106811523,17.031999588012695,569776000,2022-07-27
1659015000,17.983999252319336,18.139999389648438,17.440000534057617,17.975000381469727,474646000,2022-07-28
1659101400,18.163000106811523,18.243999481201172,17.691999435424805,17.812999725341797,435460000,2022-07-29
1659360600,18.44099998474121,18.84600067138672,17.989999771118164,18.18199920654297,476469000,2022-08-01
1659447000,18.525999069213867,18.937999725341797,18.091999053955078,18.121999740600586,489527000,2022-08-02
1659533400,18.89299964904785,18.968000411987305,18.136999130249023,18.18400001525879,418146000,2022-08-03
1659619800,19.21500015258789,19.27400016784668,18.760000228881836,18.849000930786133,409652000,2022-08-04
1659706200,18.98900032043457,19.229000091552734,18.666000366210938,18.809999465942383,386068000,2022-08-05
1659965400,17.792999267578125,18.23900032043457,17.242000579833984,17.50200080871582,981859000,2022-08-08
1660051800,17.086000442504883,17.44700050354004,16.724000930786133,17.25200080871582,668263000,2022-08-09
1660138200,18.097000122070312,18.118000030517578,17.316999435424805,17.697999954223633,597422000,2022-08-10
